identifier,permno/dscd,region
30528,85267,usa
30529,85268,usa
30530,85269,usa
30531,85270,usa
30532,85271,usa
30533,85272,usa
30534,85273,usa
30535,85274,usa
30536,85275,usa
30537,85276,usa
30538,85277,usa
30539,85278,usa
30540,85279,usa
30541,85280,usa
30542,85281,usa
30543,85282,usa
30544,85283,usa
30545,85284,usa
30546,85285,usa
30547,85286,usa
30548,85287,usa
30549,85288,usa
30550,85289,usa
30551,85290,usa
30552,85291,usa
30553,85292,usa
30554,85293,usa
30555,85294,usa
30556,85295,usa
30557,85296,usa
30558,85297,usa
30559,85298,usa
30560,85299,usa
30561,85300,usa
30562,85301,usa
30563,85302,usa
30564,85303,usa
30565,85304,usa
30566,85305,usa
30567,85306,usa
30568,85307,usa
30569,85308,usa
30570,85309,usa
30571,85310,usa
30572,85311,usa
30573,85312,usa
30574,85313,usa
30575,85314,usa
30576,85315,usa
30577,85316,usa
30578,85317,usa
30579,85318,usa
30580,85319,usa
30581,85320,usa
30582,85321,usa
30583,85322,usa
30584,85323,usa
30585,85324,usa
30586,85325,usa
30587,85326,usa
30588,85327,usa
30589,85331,usa
30590,85332,usa
30591,85333,usa
30592,85334,usa
30593,85335,usa
30594,85336,usa
30595,85337,usa
30596,85338,usa
30597,85339,usa
30598,85340,usa
30599,85341,usa
30600,85342,usa
30601,85343,usa
30602,85344,usa
30603,85346,usa
30604,85347,usa
30605,85348,usa
30606,85349,usa
30607,85350,usa
30608,85351,usa
30609,85352,usa
30610,85353,usa
30611,85354,usa
30612,85355,usa
30613,85356,usa
30614,85357,usa
30615,85358,usa
30616,85359,usa
30617,85360,usa
30618,85361,usa
30619,85362,usa
30620,85363,usa
30621,85364,usa
30622,85365,usa
30623,85366,usa
30624,85367,usa
30625,85368,usa
30626,85370,usa
30627,85371,usa
30628,85372,usa
30629,85373,usa
30630,85374,usa
30631,85375,usa
30632,85376,usa
30633,85377,usa
30634,85378,usa
30635,85379,usa
30636,85380,usa
30637,85381,usa
30638,85382,usa
30639,85383,usa
30640,85384,usa
30641,85385,usa
30642,85386,usa
30643,85387,usa
30644,85388,usa
30645,85389,usa
30646,85390,usa
30647,85391,usa
30648,85392,usa
30649,85393,usa
30650,85394,usa
30651,85395,usa
30652,85396,usa
30653,85397,usa
30654,85398,usa
30655,85399,usa
30656,85400,usa
30657,85401,usa
30658,85402,usa
30659,85403,usa
30660,85404,usa
30661,85405,usa
30662,85406,usa
30663,85408,usa
30664,85409,usa
30665,85410,usa
30666,85411,usa
30667,85412,usa
30668,85413,usa
30669,85414,usa
30670,85415,usa
30671,85416,usa
30672,85417,usa
30673,85418,usa
30674,85419,usa
30675,85420,usa
30676,85421,usa
30677,85422,usa
30678,85423,usa
30679,85424,usa
30680,85425,usa
30681,85426,usa
30682,85427,usa
30683,85429,usa
30684,85431,usa
30685,85432,usa
30686,85433,usa
30687,85434,usa
30688,85435,usa
30689,85436,usa
30690,85437,usa
30691,85439,usa
30692,85440,usa
30693,85441,usa
30694,85442,usa
30695,85444,usa
30696,85445,usa
30697,85446,usa
30698,85447,usa
30699,85449,usa
30700,85450,usa
30701,85451,usa
30702,85452,usa
30703,85453,usa
30704,85454,usa
30705,85455,usa
30706,85456,usa
30707,85457,usa
30708,85458,usa
30709,85459,usa
30710,85460,usa
30711,85461,usa
30712,85462,usa
30713,85463,usa
30714,85464,usa
30715,85465,usa
30716,85466,usa
30717,85467,usa
30718,85468,usa
30719,85469,usa
30720,85470,usa
30721,85471,usa
30722,85472,usa
30723,85473,usa
30724,85474,usa
30725,85475,usa
30726,85476,usa
30727,85477,usa
30728,85478,usa
30729,85479,usa
30730,85480,usa
30731,85481,usa
30732,85482,usa
30733,85483,usa
30734,85484,usa
30735,85485,usa
30736,85486,usa
30737,85487,usa
30738,85488,usa
30739,85489,usa
30740,85490,usa
30741,85491,usa
30742,85492,usa
30743,85493,usa
30744,85494,usa
30745,85495,usa
30746,85496,usa
30747,85498,usa
30748,85499,usa
30749,85500,usa
30750,85501,usa
30751,85502,usa
30752,85503,usa
30753,85504,usa
30754,85505,usa
30755,85506,usa
30756,85507,usa
30757,85508,usa
30758,85509,usa
30759,85510,usa
30760,85511,usa
30761,85512,usa
30762,85513,usa
30763,85514,usa
30764,85515,usa
30765,85516,usa
30766,85517,usa
30767,85518,usa
30768,85519,usa
30769,85520,usa
30770,85521,usa
30771,85522,usa
30772,85523,usa
30773,85524,usa
30774,85525,usa
30775,85526,usa
30776,85527,usa
30777,85528,usa
30778,85529,usa
30779,85530,usa
30780,85531,usa
30781,85532,usa
30782,85533,usa
30783,85534,usa
30784,85535,usa
30785,85536,usa
30786,85537,usa
30787,85538,usa
30788,85539,usa
30789,85540,usa
30790,85541,usa
30791,85542,usa
30792,85543,usa
30793,85544,usa
30794,85545,usa
30795,85546,usa
30796,85547,usa
30797,85548,usa
30798,85549,usa
30799,85550,usa
30800,85551,usa
30801,85552,usa
30802,85553,usa
30803,85554,usa
30804,85555,usa
30805,85556,usa
30806,85557,usa
30807,85558,usa
30808,85559,usa
30809,85560,usa
30810,85561,usa
30811,85562,usa
30812,85563,usa
30813,85564,usa
30814,85565,usa
30815,85566,usa
30816,85567,usa
30817,85568,usa
30818,85569,usa
30819,85570,usa
30820,85571,usa
30821,85572,usa
30822,85573,usa
30823,85574,usa
30824,85575,usa
30825,85576,usa
30826,85577,usa
30827,85578,usa
30828,85579,usa
30829,85581,usa
30830,85582,usa
30831,85583,usa
30832,85584,usa
30833,85585,usa
30834,85586,usa
30835,85587,usa
30836,85588,usa
30837,85589,usa
30838,85590,usa
30839,85592,usa
30840,85593,usa
30841,85594,usa
30842,85596,usa
30843,85597,usa
30844,85598,usa
30845,85599,usa
30846,85600,usa
30847,85602,usa
30848,85603,usa
30849,85604,usa
30850,85606,usa
30851,85607,usa
30852,85608,usa
30853,85609,usa
30854,85610,usa
30855,85611,usa
30856,85612,usa
30857,85613,usa
30858,85614,usa
30859,85615,usa
30860,85616,usa
30861,85617,usa
30862,85618,usa
30863,85619,usa
30864,85620,usa
30865,85621,usa
30866,85622,usa
30867,85623,usa
30868,85624,usa
30869,85625,usa
30870,85626,usa
30871,85627,usa
30872,85629,usa
30873,85630,usa
30874,85631,usa
30875,85632,usa
30876,85633,usa
30877,85634,usa
30878,85635,usa
30879,85636,usa
30880,85638,usa
30881,85639,usa
30882,85640,usa
30883,85641,usa
30884,85645,usa
30885,85646,usa
30886,85647,usa
30887,85648,usa
30888,85649,usa
30889,85650,usa
30890,85651,usa
30891,85652,usa
30892,85653,usa
30893,85654,usa
30894,85655,usa
30895,85656,usa
30896,85658,usa
30897,85659,usa
30898,85660,usa
30899,85661,usa
30900,85662,usa
30901,85663,usa
30902,85666,usa
30903,85668,usa
30904,85669,usa
30905,85670,usa
30906,85671,usa
30907,85672,usa
30908,85673,usa
30909,85674,usa
30910,85675,usa
30911,85676,usa
30912,85677,usa
30913,85678,usa
30914,85679,usa
30915,85680,usa
30916,85682,usa
30917,85683,usa
30918,85684,usa
30919,85685,usa
30920,85686,usa
30921,85687,usa
30922,85688,usa
30923,85689,usa
30924,85690,usa
30925,85691,usa
30926,85692,usa
30927,85693,usa
30928,85694,usa
30929,85695,usa
30930,85696,usa
30931,85697,usa
30932,85698,usa
30933,85699,usa
30934,85700,usa
30935,85701,usa
30936,85702,usa
30937,85703,usa
30938,85704,usa
30939,85705,usa
30940,85706,usa
30941,85707,usa
30942,85708,usa
30943,85709,usa
30944,85710,usa
30945,85711,usa
30946,85712,usa
30947,85713,usa
30948,85714,usa
30949,85715,usa
30950,85716,usa
30951,85717,usa
30952,85718,usa
30953,85719,usa
30954,85720,usa
30955,85721,usa
30956,85722,usa
30957,85723,usa
30958,85724,usa
30959,85725,usa
30960,85726,usa
30961,85727,usa
30962,85728,usa
30963,85729,usa
30964,85730,usa
30965,85731,usa
30966,85732,usa
30967,85733,usa
30968,85734,usa
30969,85735,usa
30970,85736,usa
30971,85737,usa
30972,85738,usa
30973,85739,usa
30974,85740,usa
30975,85741,usa
30976,85742,usa
30977,85743,usa
30978,85744,usa
30979,85745,usa
30980,85746,usa
30981,85747,usa
30982,85748,usa
30983,85749,usa
30984,85750,usa
30985,85751,usa
30986,85752,usa
30987,85753,usa
30988,85754,usa
30989,85755,usa
30990,85756,usa
30991,85757,usa
30992,85758,usa
30993,85759,usa
30994,85760,usa
30995,85761,usa
30996,85762,usa
30997,85763,usa
30998,85765,usa
30999,85766,usa
31000,85767,usa
31001,85768,usa
31002,85769,usa
31003,85770,usa
31004,85771,usa
31005,85772,usa
31006,85773,usa
31007,85774,usa
31008,85775,usa
31009,85776,usa
31010,85777,usa
31011,85778,usa
31012,85779,usa
31013,85780,usa
31014,85781,usa
31015,85782,usa
31016,85785,usa
31017,85786,usa
31018,85787,usa
31019,85789,usa
31020,85790,usa
31021,85791,usa
31022,85792,usa
31023,85793,usa
31024,85795,usa
31025,85796,usa
31026,85797,usa
31027,85798,usa
31028,85799,usa
31029,85800,usa
31030,85801,usa
31031,85802,usa
31032,85803,usa
31033,85804,usa
31034,85805,usa
31035,85806,usa
31036,85807,usa
31037,85808,usa
31038,85809,usa
31039,85810,usa
31040,85811,usa
31041,85812,usa
31042,85813,usa
31043,85814,usa
31044,85815,usa
31045,85816,usa
31046,85817,usa
31047,85818,usa
31048,85819,usa
31049,85820,usa
31050,85821,usa
31051,85822,usa
31052,85823,usa
31053,85824,usa
31054,85825,usa
31055,85826,usa
31056,85827,usa
31057,85828,usa
31058,85829,usa
31059,85830,usa
31060,85831,usa
31061,85832,usa
31062,85833,usa
31063,85834,usa
31064,85835,usa
31065,85836,usa
31066,85837,usa
31067,85838,usa
31068,85839,usa
31069,85840,usa
31070,85841,usa
31071,85842,usa
31072,85843,usa
31073,85844,usa
31074,85845,usa
31075,85846,usa
31076,85847,usa
31077,85849,usa
31078,85850,usa
31079,85851,usa
31080,85852,usa
31081,85853,usa
31082,85854,usa
31083,85855,usa
31084,85856,usa
31085,85857,usa
31086,85858,usa
31087,85859,usa
31088,85860,usa
31089,85861,usa
31090,85862,usa
31091,85863,usa
31092,85864,usa
31093,85865,usa
31094,85866,usa
31095,85867,usa
31096,85868,usa
31097,85869,usa
31098,85870,usa
31099,85871,usa
31100,85872,usa
31101,85873,usa
31102,85874,usa
31103,85875,usa
31104,85876,usa
31105,85877,usa
31106,85878,usa
31107,85879,usa
31108,85880,usa
31109,85881,usa
31110,85882,usa
31111,85883,usa
31112,85884,usa
31113,85885,usa
31114,85886,usa
31115,85887,usa
31116,85888,usa
31117,85889,usa
31118,85890,usa
31119,85891,usa
31120,85892,usa
31121,85893,usa
31122,85894,usa
31123,85895,usa
31124,85896,usa
31125,85897,usa
31126,85898,usa
31127,85899,usa
31128,85900,usa
31129,85901,usa
31130,85902,usa
31131,85903,usa
31132,85904,usa
31133,85905,usa
31134,85906,usa
31135,85908,usa
31136,85909,usa
31137,85910,usa
31138,85913,usa
31139,85914,usa
31140,85915,usa
31141,85916,usa
31142,85917,usa
31143,85918,usa
31144,85919,usa
31145,85921,usa
31146,85922,usa
31147,85923,usa
31148,85924,usa
31149,85925,usa
31150,85926,usa
31151,85927,usa
31152,85928,usa
31153,85929,usa
31154,85930,usa
31155,85931,usa
31156,85932,usa
31157,85933,usa
31158,85934,usa
31159,85935,usa
31160,85936,usa
31161,85937,usa
31162,85938,usa
31163,85939,usa
31164,85941,usa
31165,85942,usa
31166,85943,usa
31167,85944,usa
31168,85945,usa
31169,85946,usa
31170,85947,usa
31171,85948,usa
31172,85949,usa
31173,85950,usa
31174,85951,usa
31175,85952,usa
31176,85953,usa
31177,85955,usa
31178,85956,usa
31179,85957,usa
31180,85958,usa
31181,85959,usa
31182,85960,usa
31183,85961,usa
31184,85962,usa
31185,85963,usa
31186,85964,usa
31187,85965,usa
31188,85966,usa
31189,85967,usa
31190,85968,usa
31191,85969,usa
31192,85970,usa
31193,85971,usa
31194,85972,usa
31195,85973,usa
31196,85974,usa
31197,85975,usa
31198,85976,usa
31199,85977,usa
31200,85978,usa
31201,85979,usa
31202,85980,usa
31203,85981,usa
31204,85982,usa
31205,85983,usa
31206,85984,usa
31207,85985,usa
31208,85986,usa
31209,85987,usa
31210,85988,usa
31211,85989,usa
31212,85990,usa
31213,85991,usa
31214,85992,usa
31215,85993,usa
31216,85994,usa
31217,85995,usa
31218,85996,usa
31219,85997,usa
31220,85998,usa
31221,85999,usa
31222,86000,usa
31223,86001,usa
31224,86002,usa
31225,86003,usa
31226,86004,usa
31227,86005,usa
31228,86006,usa
31229,86007,usa
31230,86008,usa
31231,86009,usa
31232,86010,usa
31233,86011,usa
31234,86013,usa
31235,86016,usa
31236,86017,usa
31237,86018,usa
31238,86020,usa
31239,86021,usa
31240,86022,usa
31241,86023,usa
31242,86025,usa
31243,86026,usa
31244,86027,usa
31245,86028,usa
31246,86030,usa
31247,86033,usa
31248,86034,usa
31249,86036,usa
31250,86037,usa
31251,86038,usa
31252,86039,usa
31253,86041,usa
31254,86042,usa
31255,86043,usa
31256,86044,usa
31257,86045,usa
31258,86046,usa
31259,86047,usa
31260,86048,usa
31261,86049,usa
31262,86050,usa
31263,86051,usa
31264,86052,usa
31265,86053,usa
31266,86054,usa
31267,86055,usa
31268,86056,usa
31269,86057,usa
31270,86058,usa
31271,86060,usa
31272,86061,usa
31273,86062,usa
31274,86063,usa
31275,86064,usa
31276,86065,usa
31277,86066,usa
31278,86067,usa
31279,86068,usa
31280,86069,usa
31281,86070,usa
31282,86071,usa
31283,86072,usa
31284,86073,usa
31285,86074,usa
31286,86075,usa
31287,86076,usa
31288,86077,usa
31289,86078,usa
31290,86079,usa
31291,86080,usa
31292,86081,usa
31293,86082,usa
31294,86083,usa
31295,86085,usa
31296,86086,usa
31297,86087,usa
31298,86088,usa
31299,86089,usa
31300,86090,usa
31301,86091,usa
31302,86092,usa
31303,86093,usa
31304,86094,usa
31305,86095,usa
31306,86096,usa
31307,86097,usa
31308,86098,usa
31309,86101,usa
31310,86102,usa
31311,86103,usa
31312,86104,usa
31313,86105,usa
31314,86106,usa
31315,86107,usa
31316,86108,usa
31317,86109,usa
31318,86110,usa
31319,86111,usa
31320,86112,usa
31321,86113,usa
31322,86115,usa
31323,86116,usa
31324,86117,usa
31325,86118,usa
31326,86120,usa
31327,86121,usa
31328,86122,usa
31329,86123,usa
31330,86124,usa
31331,86125,usa
31332,86127,usa
31333,86128,usa
31334,86130,usa
31335,86131,usa
31336,86132,usa
31337,86133,usa
31338,86134,usa
31339,86135,usa
31340,86136,usa
31341,86137,usa
31342,86138,usa
31343,86139,usa
31344,86140,usa
31345,86142,usa
31346,86143,usa
31347,86144,usa
31348,86145,usa
31349,86146,usa
31350,86147,usa
31351,86148,usa
31352,86149,usa
31353,86150,usa
31354,86151,usa
31355,86152,usa
31356,86153,usa
31357,86154,usa
31358,86155,usa
31359,86156,usa
31360,86157,usa
31361,86158,usa
31362,86159,usa
31363,86160,usa
31364,86161,usa
31365,86162,usa
31366,86163,usa
31367,86164,usa
31368,86165,usa
31369,86166,usa
31370,86167,usa
31371,86168,usa
31372,86169,usa
31373,86170,usa
31374,86171,usa
31375,86172,usa
31376,86173,usa
31377,86174,usa
31378,86175,usa
31379,86176,usa
31380,86177,usa
31381,86178,usa
31382,86179,usa
31383,86180,usa
31384,86181,usa
31385,86182,usa
31386,86183,usa
31387,86184,usa
31388,86185,usa
31389,86186,usa
31390,86187,usa
31391,86188,usa
31392,86189,usa
31393,86190,usa
31394,86191,usa
31395,86192,usa
31396,86193,usa
31397,86194,usa
31398,86195,usa
31399,86196,usa
31400,86197,usa
31401,86198,usa
31402,86199,usa
31403,86200,usa
31404,86204,usa
31405,86207,usa
31406,86208,usa
31407,86209,usa
31408,86210,usa
31409,86211,usa
31410,86212,usa
31411,86213,usa
31412,86214,usa
31413,86215,usa
31414,86216,usa
31415,86217,usa
31416,86218,usa
31417,86219,usa
31418,86221,usa
31419,86222,usa
31420,86223,usa
31421,86224,usa
31422,86225,usa
31423,86226,usa
31424,86227,usa
31425,86228,usa
31426,86230,usa
31427,86233,usa
31428,86234,usa
31429,86235,usa
31430,86236,usa
31431,86237,usa
31432,86238,usa
31433,86239,usa
31434,86240,usa
31435,86241,usa
31436,86242,usa
31437,86243,usa
31438,86244,usa
31439,86245,usa
31440,86246,usa
31441,86247,usa
31442,86248,usa
31443,86249,usa
31444,86250,usa
31445,86251,usa
31446,86252,usa
31447,86253,usa
31448,86254,usa
31449,86255,usa
31450,86256,usa
31451,86257,usa
31452,86258,usa
31453,86259,usa
31454,86260,usa
31455,86261,usa
31456,86262,usa
31457,86263,usa
31458,86264,usa
31459,86265,usa
31460,86266,usa
31461,86267,usa
31462,86268,usa
31463,86269,usa
31464,86270,usa
31465,86271,usa
31466,86272,usa
31467,86273,usa
31468,86274,usa
31469,86275,usa
31470,86276,usa
31471,86277,usa
31472,86278,usa
31473,86279,usa
31474,86280,usa
31475,86281,usa
31476,86282,usa
31477,86283,usa
31478,86284,usa
31479,86285,usa
31480,86286,usa
31481,86287,usa
31482,86288,usa
31483,86289,usa
31484,86290,usa
31485,86291,usa
31486,86293,usa
31487,86294,usa
31488,86295,usa
31489,86296,usa
31490,86297,usa
31491,86298,usa
31492,86299,usa
31493,86300,usa
31494,86301,usa
31495,86302,usa
31496,86303,usa
31497,86304,usa
31498,86305,usa
31499,86306,usa
31500,86307,usa
31501,86308,usa
31502,86309,usa
31503,86310,usa
31504,86311,usa
31505,86312,usa
31506,86313,usa
31507,86314,usa
31508,86315,usa
31509,86316,usa
31510,86317,usa
31511,86318,usa
31512,86319,usa
31513,86320,usa
31514,86321,usa
31515,86322,usa
31516,86323,usa
31517,86324,usa
31518,86325,usa
31519,86326,usa
31520,86327,usa
31521,86328,usa
31522,86329,usa
31523,86330,usa
31524,86331,usa
31525,86332,usa
31526,86333,usa
31527,86334,usa
31528,86335,usa
31529,86337,usa
31530,86338,usa
31531,86339,usa
31532,86340,usa
31533,86341,usa
31534,86342,usa
31535,86343,usa
31536,86344,usa
31537,86345,usa
31538,86346,usa
31539,86347,usa
31540,86348,usa
31541,86349,usa
31542,86350,usa
31543,86351,usa
31544,86352,usa
31545,86353,usa
31546,86354,usa
31547,86355,usa
31548,86356,usa
31549,86357,usa
31550,86359,usa
31551,86360,usa
31552,86361,usa
31553,86362,usa
31554,86363,usa
31555,86365,usa
31556,86366,usa
31557,86367,usa
31558,86368,usa
31559,86369,usa
31560,86370,usa
31561,86371,usa
31562,86372,usa
31563,86374,usa
31564,86375,usa
31565,86376,usa
31566,86377,usa
31567,86379,usa
31568,86380,usa
31569,86381,usa
31570,86382,usa
31571,86383,usa
31572,86384,usa
31573,86385,usa
31574,86386,usa
31575,86387,usa
31576,86388,usa
31577,86389,usa
31578,86390,usa
31579,86391,usa
31580,86392,usa
31581,86393,usa
31582,86394,usa
31583,86395,usa
31584,86396,usa
31585,86397,usa
31586,86398,usa
31587,86400,usa
31588,86401,usa
31589,86402,usa
31590,86403,usa
31591,86404,usa
31592,86405,usa
31593,86407,usa
31594,86408,usa
31595,86411,usa
31596,86412,usa
31597,86413,usa
31598,86414,usa
31599,86415,usa
31600,86416,usa
31601,86417,usa
31602,86418,usa
31603,86419,usa
31604,86420,usa
31605,86421,usa
31606,86422,usa
31607,86423,usa
31608,86424,usa
31609,86425,usa
31610,86426,usa
31611,86427,usa
31612,86428,usa
31613,86429,usa
31614,86430,usa
31615,86431,usa
31616,86432,usa
31617,86433,usa
31618,86434,usa
31619,86435,usa
31620,86436,usa
31621,86437,usa
